artist_name,artist_id,ethnicity,gender,genre
Wincent Kunth,wincentkunth,NA,NA,NA
Omar S,omars,NA,NA,NA
Marcellus Pittman,marcelluspittman,NA,NA,NA
DJ Steaw,djsteaw,NA,NA,NA
Cosmic Kids,cosmickids,NA,NA,NA
Kozber,kozber,NA,NA,NA
Marco Carola,marcocarola,NA,NA,NA
Madato,madato,NA,NA,NA
Hostage,hostage,NA,NA,NA
Ranacat,ranacat,NA,NA,NA
Guido Schneider,guidoschneider,NA,NA,NA
DJ Flight,djflight,NA,NA,NA
LCD Soundsystem,lcdsoundsystem,NA,NA,NA
Felipe Venegas,felipevenegas,NA,NA,NA
ONNO,onno,NA,NA,NA
Adele Moss,adelemoss,NA,NA,NA
Boy 8 Bit,boy8bit,NA,NA,NA
Clouds,clouds,NA,NA,NA
Ego Troopers,egotroopers,NA,NA,NA
Riotous Rockers,riotousrockers,NA,NA,NA
Alvin C,alvinc,NA,NA,NA
Camea,camea,NA,NA,NA
Ambivalent,ambivalent,NA,NA,NA
Jan Krueger,jankrueger,NA,NA,NA
Melody Kane,melodykane,NA,NA,NA
Alexander Parade,alexanderparade,NA,NA,NA
Soundstream,soundstream,NA,NA,NA
LV,lv,NA,NA,NA
Traxman,traxman,NA,NA,NA
Kingdom,kingdom,NA,NA,NA
Nguzunguzu,nguzunguzu,NA,NA,NA
Vessel,vessel,NA,NA,NA
Szare,szare,NA,NA,NA
Outboxx,outboxx,NA,NA,NA
.DIA,dia,NA,NA,NA
Alex Picone,alexpicone,NA,NA,NA
Shortee Blitz,shorteeblitz,NA,NA,NA
Dj Mk,djmk,NA,NA,NA
Billy Allen,billyallen,NA,NA,NA
Ian Pooley,ianpooley,NA,NA,NA
Nisekay,nisekay,NA,NA,NA
Poussez,poussez,NA,NA,NA
Jafar,jafar,NA,NA,NA
Maxime Cescau,maximecescau,NA,NA,NA
Demarkus Lewis,demarkuslewis,NA,NA,NA
Dubshape,dubshape,NA,NA,NA
Lee Foss,leefoss,NA,NA,NA
Carsten Klemann,carstenklemann,NA,NA,NA
Michel Cleis,michelcleis,NA,NA,NA
Bill Brewster,billbrewster,NA,NA,NA
Ed Jones,edjones,NA,NA,NA
Tboy,tboy,NA,NA,NA
Reboot,reboot,NA,NA,NA
Taimur,taimur,NA,NA,NA
Starkey,starkey,NA,NA,NA
Chaim,chaim,NA,NA,NA
Mathias Kaden,mathiaskaden,NA,NA,NA
Mic Newman,micnewman,NA,NA,NA
Moodtrap,moodtrap,NA,NA,NA
Blokhe4d,blokhe4d,NA,NA,NA
Dollz at Play,dollzatplay,NA,NA,NA
2020 Soundsystem,2020soundsystem,NA,NA,NA
Jacques Lu Cont,jacqueslucont,NA,NA,NA
Miguel Campbell,miguelcampbell,NA,NA,NA
Seiji,seiji,NA,NA,NA
Foamo,foamo,NA,NA,NA
Samantha Blackburn,samanthablackburn,NA,NA,NA
Diverted,diverted,NA,NA,NA
Mike Parker,mikeparker,NA,NA,NA
H Foundation,hfoundation,NA,NA,NA
Hipp-e,hippe,NA,NA,NA
Halo,halo,NA,NA,NA
Nick Dare,nickdare,NA,NA,NA
Kindness,kindness,NA,NA,NA
Rory Phillips,roryphillips,NA,NA,NA
Kiwi,kiwi,NA,NA,NA
The Advent,theadvent,NA,NA,NA
Ross Caiden,rosscaiden,NA,NA,NA
Butane,butane,NA,NA,NA
Claude Von Stroke,claudevonstroke,NA,NA,NA
Sascha Braemer,saschabraemer,NA,NA,NA
Trentemøller,trentemoller,NA,NA,NA
Seldom Seen,seldomseen,NA,NA,NA
Gabbi Lopez,gabbilopez,NA,NA,NA
Bart B More,bartbmore,NA,NA,NA
Lerosa,lerosa,NA,NA,NA
Martin Dawson,martindawson,NA,NA,NA
Juan Atkins,juanatkins,NA,NA,NA
Blondes,blondes,NA,NA,NA
Distal,distal,NA,NA,NA
Two Inch Punch,twoinchpunch,NA,NA,NA
Jim-E Stack,jim-estack,NA,NA,NA
Thundercat,thundercat,NA,NA,NA
Slugabed,slugabed,NA,NA,NA
Offshore,offshore,NA,NA,NA
Re.You,re.you,NA,NA,NA
Rampa,rampa,NA,NA,NA
Meat,djmeat,NA,NA,NA
BNJMN,bnjmn,NA,NA,NA
Extrawelt,extrawelt,NA,NA,NA
Colin John,colinjohn,NA,NA,NA
Danny Benedettini,dannybenedettini,NA,NA,NA
Cristian Vogel,cristianvogel,NA,NA,NA
Electro Elvis,electroelvis,NA,NA,NA
Plaid,plaid,NA,NA,NA
Jerome Hill,jeromehill,NA,NA,NA
Juniper,juniper,NA,NA,NA
Busy P,busyp,NA,NA,NA
Brodinski,brodinski,NA,NA,NA
Picture House,picturehouse,NA,NA,NA
Ewan Pearson,ewanpearson,NA,NA,NA
Remain,remain,NA,NA,NA
Populette,populette,NA,NA,NA
James Friedman,jamesfriedman,NA,NA,NA
Brendon Moeller,brendonmoeller,NA,NA,NA
Nick Lawson,nicklawson,NA,NA,NA
Alejandro Paz,alejandropaz,NA,NA,NA
Natalie Coleman,nataliecoleman,NA,NA,NA
SIS,sis,NA,NA,NA
Gary Beck,garybeck,NA,NA,NA
Pezzner,pezzner,NA,NA,NA
Rhythm Plate,rhythmplate,NA,NA,NA
Spinline,spinline,NA,NA,NA
Larse,larse,NA,NA,NA
Marcelus,marcelus,NA,NA,NA
Alex Cliche,alexcliche,NA,NA,NA
Luca Ruf,lucaruf,NA,NA,NA
Amirali,amirali,NA,NA,NA
Marc Schneider,marcschneider,NA,NA,NA
Redinho,redinho,NA,NA,NA
Elijah and Skilliam,elijahandskilliam,NA,NA,NA
Faster,faster,NA,NA,NA
Francesca Lombardo,francescalombardo,NA,NA,NA
James Teej,jamesteej,NA,NA,NA
Varoslav,varoslav,NA,NA,NA
Ken Ishii,kenishii,NA,NA,NA
DJ 3000,dj3000,NA,NA,NA
Aril Brikha,arilbrikha,NA,NA,NA
Chris Finke,chrisfinke,NA,NA,NA
DJ Kaos,djkaos,NA,NA,NA
Neil Thornton,neilthornton,NA,NA,NA
Don Diablo,dondiablo,NA,NA,NA
Dj Naughty,djnaughty,NA,NA,NA
Abe Duque,abeduque,NA,NA,NA
Clement Meyer,clementmeyer,NA,NA,NA
Sabre,sabre,NA,NA,NA
Lapalux,lapalux,NA,NA,NA
Brawther,brawther,NA,NA,NA
Genius of Time,geniusoftime,NA,NA,NA
Yapacc,yapacc,NA,NA,NA
Footprintz,footprintz,NA,NA,NA
Botnek,botnek,NA,NA,NA
Tom Staar,tomstaar,NA,NA,NA
Monolake,monolake,NA,NA,NA
Maetrik,maetrik,NA,NA,NA
Yakine,yakine,NA,NA,NA
James What,jameswhat,NA,NA,NA
Sepalcure,sepalcure,NA,NA,NA
Bowski,bowski,NA,NA,NA
Public Lover,publiclover,NA,NA,NA
Julien Chaptal,julienchaptal,NA,NA,NA
Audiojack,audiojack,NA,NA,NA
Lee Brinx,leebrinx,NA,NA,NA
Oiram Gar,oiramgar,NA,NA,NA
Damian Schwartz,damianschwartz,NA,NA,NA
Alfie,alfie,NA,NA,NA
Jordi Mas,jordimas,NA,NA,NA
Andy Bone,andybone,NA,NA,NA
Adultnapper,adultnapper,NA,NA,NA
Lightbluemover,lightbluemover,NA,NA,NA
Black Light Smoke,blacklightsmoke,NA,NA,NA
Philipp Ort,philipport,NA,NA,NA
Fred V,fredv,NA,NA,NA
Ifan Dafydd,ifandafydd,NA,NA,NA
Solomun,solomun,NA,NA,NA
Andre Galluzzi,andregalluzzi,NA,NA,NA
Outart,outart,NA,NA,NA
Dowee,dowee,NA,NA,NA
